course_id,course_code,course_name
6396,AICC-0000-2750,"LP: RESPIRATION ASSESSMENT, LONG-TERM CARE"
6397,AICC-0000-2751,"LP: RESPIRATORY ASSESSMENT, NEONATAL, RESPIRATORY THERAPY"
6398,AICC-0000-2752,"LP: RESPIRATORY ASSESSMENT, PEDIATRIC"
6399,AICC-0000-2753,"LP: RESPIRATORY ASSESSMENT, PEDIATRIC, RESPIRATORY THERAPY"
6400,AICC-0000-2754,"LP: RESPIRATORY ASSESSMENT, RESPIRATORY THERAPY"
6401,AICC-0000-2755,"LP: RESPIRATORY HYGIENE AND COUGH ETIQUETTE, AMBULATORY CARE"
6402,AICC-0000-2756,"LP: RESPIRATORY RATE ASSESSMENT, NEONATE"
6403,AICC-0000-2757,"LP: RESTRAINT APPLICATION, BELT"
6404,AICC-0000-2758,"LP: RESTRAINT APPLICATION, BELT, LONG-TERM CARE"
6405,AICC-0000-2759,"LP: RESTRAINT APPLICATION, BODY"
6406,AICC-0000-2760,"LP: RESTRAINT APPLICATION, ELBOW"
6407,AICC-0000-2761,"LP: RESTRAINT APPLICATION, LEATHER OR LEATHERLIKE"
6408,AICC-0000-2762,"LP: RESTRAINT APPLICATION, LIMB"
6409,AICC-0000-2763,"LP: RESTRAINT APPLICATION, MITT"
6410,AICC-0000-2764,"LP: RESTRAINT APPLICATION, VEST"
6411,AICC-0000-2765,LP: RESTRAINT USE FOR A PATIENT ON A PSYCHIATRIC UNIT
6412,AICC-0000-2766,LP: RESTRAINT USE FOR ASSAULTIVE AND VIOLENT BEHAVIOR
6413,AICC-0000-2767,"LP: RESTRAINT USE, LONG-TERM CARE"
6414,AICC-0000-2768,"LP: RETINOPATHY OF PREMATURITY (ROP) SCREENING, ASSISTING, NEONATAL"
6415,AICC-0000-2769,"LP: RH SENSITIZATION, NEONATAL"
6416,AICC-0000-2770,LP: RHO(D) IMMUNE GLOBULIN ADMINISTRATION
6417,AICC-0000-2771,LP: RIGID SPLINT APPLICATION
6418,AICC-0000-2772,"LP: RIGID SPLINT APPLICATION, PEDIATRIC"
6419,AICC-0000-2773,LP: RING REMOVAL
6420,AICC-0000-2774,"LP: ROOM SEARCH, PSYCHIATRIC PATIENT"
6421,AICC-0000-2775,LP: ROOMING-IN FOR NEONATES
6422,AICC-0000-2776,LP: RUBELLA VACCINE ADMINISTRATION
6423,AICC-0000-2777,"LP: SAFE MEDICATION ADMINISTRATION PRACTICES, AMBULATORY CARE"
6424,AICC-0000-2778,"LP: SAFE MEDICATION ADMINISTRATION PRACTICES, GENERAL"
6425,AICC-0000-2779,"LP: SAFE MEDICATION ADMINISTRATION PRACTICES, LONG-TERM CARE"
6426,AICC-0000-2780,"LP: SAFE MEDICATION ADMINISTRATION PRACTICES, PERIOPERATIVE"
6427,AICC-0000-2781,"LP: SAFE SLEEP MANAGEMENT, INFANT"
6428,AICC-0000-2782,LP: SBAR COMMUNICATION
6429,AICC-0000-2783,LP: SCABIES SCREENING
6430,AICC-0000-2784,"LP: SCABIES SCREENING, PEDIATRIC"
6431,AICC-0000-2785,LP: SCABIES TREATMENT
6432,AICC-0000-2786,"LP: SCABIES TREATMENT, PEDIATRIC"
6433,AICC-0000-2787,LP: SCHIZOPHRENIA PATIENT CARE
6434,AICC-0000-2788,LP: SCREENING A NEONATE
6435,AICC-0000-2789,LP: SCULTETUS BINDER APPLICATION
6436,AICC-0000-2790,LP: SECLUSION FOR ASSAULTIVE AND VIOLENT BEHAVIOR
6437,AICC-0000-2791,LP: SEIZURE MANAGEMENT
6438,AICC-0000-2792,"LP: SEIZURE MANAGEMENT, LONG-TERM CARE"
6439,AICC-0000-2793,"LP: SEIZURE MANAGEMENT, NEONATAL"
6440,AICC-0000-2794,"LP: SEIZURE MANAGEMENT, PEDIATRIC"
6441,AICC-0000-2795,"LP: SEIZURE MANAGEMENT, PSYCHIATRIC PATIENT"
6442,AICC-0000-2796,"LP: SELF-CATHETERIZATION, FEMALE"
6443,AICC-0000-2797,"LP: SELF-CATHETERIZATION, MALE"
6444,AICC-0000-2798,"LP: SELF-CATHETERIZATION, PEDIATRIC FEMALE"
6445,AICC-0000-2799,"LP: SELF-CATHETERIZATION, PEDIATRIC MALE"
6446,AICC-0000-28,"LP: ASSESSMENT, PATIENT WITH DIABETES, HOME CARE"
6447,AICC-0000-2800,"LP: SEPSIS MANAGEMENT, NEONATAL"
6448,AICC-0000-2801,"LP: SEPSIS, EMERGENCY PATIENT CARE"
6449,AICC-0000-2802,"LP: SEPSIS, EMERGENCY PATIENT CARE, ONCOLOGY"
6450,AICC-0000-2803,LP: SEQUENTIAL COMPRESSION THERAPY
6451,AICC-0000-2804,LP: SERVICE EXCELLENCE
6452,AICC-0000-2805,LP: SERVICE RECOVERY
6453,AICC-0000-2806,LP: SEXUAL ASSAULT EXAMINATION
6454,AICC-0000-2807,"LP: SEXUAL ASSAULT OR ABUSE, RECOGNIZING AND REPORTING, AMBULATORY CARE"
6455,AICC-0000-2808,LP: SEXUALLY PROVOCATIVE BEHAVIOR MANAGEMENT
6456,AICC-0000-2809,LP: SHAMPOOING A BEDRIDDEN PATIENT'S HAIR
6457,AICC-0000-2810,"LP: SHAMPOOING A BEDRIDDEN PATIENT'S HAIR, PEDIATRIC"
6458,AICC-0000-2811,LP: SHARP DEBRIDEMENT
6459,AICC-0000-2812,"LP: SHARP OR OTHER RESTRICTED OBJECT MANAGEMENT, PSYCHIATRIC UNIT"
6460,AICC-0000-2813,"LP: SHARPS DISPOSAL, OR"
6461,AICC-0000-2814,LP: SHAVING
6462,AICC-0000-2815,"LP: SHAVING, RESTRICTED-AREA PSYCHIATRIC PATIENT"
6463,AICC-0000-2816,LP: SITZ BATH
6464,AICC-0000-2817,"LP: SIZE MEASUREMENTS, NEONATE"
6465,AICC-0000-2818,"LP: SKELETAL PIN SITE CARE, PEDIATRIC"
6466,AICC-0000-2819,"LP: SKELETAL TRACTION MANAGEMENT, PEDIATRIC"
6467,AICC-0000-2820,"LP: SKIN ASSESSMENT, LONG-TERM CARE"
6468,AICC-0000-2821,"LP: SKIN ASSESSMENT, NEONATAL"
6469,AICC-0000-2822,LP: SKIN BIOPSY (ADVANCED PRACTICE)
6470,AICC-0000-2823,"LP: SKIN BIOPSY, ASSISTING"
6471,AICC-0000-2824,LP: SKIN CARE DURING RADIATION THERAPY
6472,AICC-0000-2825,LP: SKIN GRAFT CARE
6473,AICC-0000-2826,"LP: SKIN GRAFT CARE, PEDIATRIC"
6474,AICC-0000-2827,"LP: SKIN GRAFT DONOR SITE MONITORING AND CARE, PEDIATRIC"
6475,AICC-0000-2828,"LP: SKIN LESION EXCISION (ADVANCED PRACTICE), AMBULATORY CARE"
6476,AICC-0000-2829,"LP: SKIN PREPARATION, PREOPERATIVE"
6477,AICC-0000-2830,LP: SKIN STAPLE AND CLIP REMOVAL
6478,AICC-0000-2831,"LP: SKIN STAPLE AND CLIP REMOVAL, PEDIATRIC"
6479,AICC-0000-2832,LP: SKIN SUTURE REMOVAL
6480,AICC-0000-2833,"LP: SKIN SUTURE REMOVAL, AMBULATORY CARE"
6481,AICC-0000-2834,"LP: SKIN SUTURE REMOVAL, PEDIATRIC"
6482,AICC-0000-2835,"LP: SKIN SUTURE REMOVAL, PEDIATRIC, AMBULATORY CARE"
6483,AICC-0000-2836,"LP: SKIN TAG REMOVAL (ADVANCED PRACTICE), AMBULATORY CARE"
6484,AICC-0000-2837,"LP: SKIN TRACTION MANAGEMENT, PEDIATRIC"
6485,AICC-0000-2838,LP: SKIN-TO-SKIN CONTACT FOR A WELL NEONATE
6486,AICC-0000-2839,"LP: SKIN-TO-SKIN CONTACT, INITIATING, INTUBATED PATIENT, NEONATAL"
6487,AICC-0000-2840,"LP: SKIN-TO-SKIN CONTACT, INITIATING, NEONATAL"
6488,AICC-0000-2841,"LP: SKIN-TO-SKIN CONTACT, TERMINATING AN ENCOUNTER, INTUBATED PATIENT, NEONATAL"
6489,AICC-0000-2842,"LP: SKIN-TO-SKIN CONTACT, TERMINATING AN ENCOUNTER, NEONATAL"
6490,AICC-0000-2843,LP: SKULL TONGS CARE
6491,AICC-0000-2844,"LP: SLEEP PROMOTION, NEONATAL"
6492,AICC-0000-2845,LP: SLING APPLICATION (ADVANCED PRACTICE)
6493,AICC-0000-2846,"LP: SLING APPLICATION, AMBULATORY CARE"
6494,AICC-0000-2847,"LP: SLING APPLICATION, PEDIATRIC (ADVANCED PRACTICE)"
6495,AICC-0000-2848,LP: SMOKING CESSATION
6496,AICC-0000-2849,LP: SOAKS
6497,AICC-0000-2850,LP: SOMATIC SYMPTOM DISORDER PATIENT CARE
6498,AICC-0000-2851,"LP: SPECIAL NURSING OBSERVATION, PSYCHIATRIC PATIENT"
6499,AICC-0000-2852,"LP: SPINAL CORD COMPRESSION SYNDROME, EMERGENCY PATIENT CARE, ONCOLOGY"
6500,AICC-0000-2853,LP: SPINAL PRECAUTIONS
6501,AICC-0000-2854,LP: SPINE BOARD APPLICATION
6502,AICC-0000-2855,LP: SPIRITUAL CARE
6503,AICC-0000-2856,"LP: SPIRITUAL CARE, PSYCHIATRIC PATIENT"
6504,AICC-0000-2857,"LP: SPIROMETRY, AMBULATORY CARE"
6505,AICC-0000-2858,"LP: SPIROMETRY, PEDIATRIC, RESPIRATORY THERAPY"
6506,AICC-0000-2859,"LP: SPIROMETRY, PRE- AND POST-BRONCHODILATOR ADMINISTRATION, RESPIRATORY THERAPY"
6507,AICC-0000-2860,"LP: SPLINT APPLICATION, AMBULATORY CARE"
6508,AICC-0000-2861,"LP: SPONGE BATH, NEONATE"
6509,AICC-0000-2862,LP: SPUTUM COLLECTION BY EXPECTORATION
6510,AICC-0000-2863,"LP: SPUTUM COLLECTION BY EXPECTORATION, PEDIATRIC"
6511,AICC-0000-2864,LP: SPUTUM COLLECTION BY TRACHEAL SUCTIONING
6512,AICC-0000-2865,"LP: SPUTUM COLLECTION BY TRACHEAL SUCTIONING, PEDIATRIC"
6513,AICC-0000-2866,LP: ST-SEGMENT MONITORING
6514,AICC-0000-2867,LP: STANDARD PRECAUTIONS
6515,AICC-0000-2868,"LP: STATIC MUSCLE STRETCHING, PHYSICAL THERAPY"
6516,AICC-0000-2869,LP: STEAM STERILIZATION
6517,AICC-0000-2870,"LP: STEAM STERILIZER USE AND CARE, OR"
6518,AICC-0000-2871,"LP: STERILE FIELD MANAGEMENT, OR"
6519,AICC-0000-2872,"LP: STERILE TECHNIQUE, BASIC"
6520,AICC-0000-2873,"LP: STERILIZATION OF INSTRUMENTS USING AN AUTOCLAVE, AMBULATORY CARE"
6521,AICC-0000-2874,"LP: STERNOTOMY, EMERGENT, ASSISTING"
6522,AICC-0000-2875,"LP: STOMA CARE, PEDIATRIC"
6523,AICC-0000-2876,"LP: STOOL SPECIMEN COLLECTION FOR OVA AND PARASITES, PEDIATRIC"
6524,AICC-0000-2877,"LP: STOOL SPECIMEN COLLECTION FOR PINWORMS, PEDIATRIC"
6525,AICC-0000-2878,"LP: STOOL SPECIMEN COLLECTION FOR ROTAVIRUS, PEDIATRIC"
6526,AICC-0000-2879,"LP: STOOL SPECIMEN COLLECTION, RANDOM"
6527,AICC-0000-2880,"LP: STOOL SPECIMEN COLLECTION, TIMED"
6528,AICC-0000-2881,LP: STRAINING URINE FOR CALCULI
6529,AICC-0000-2882,LP: SUBCUTANEOUS DRUG IMPLANT INSERTION
6530,AICC-0000-2883,"LP: SUBCUTANEOUS INFUSION, CONTINUOUS (HYPODERMOCLYSIS)"
6531,AICC-0000-2884,LP: SUBCUTANEOUS INJECTION
6532,AICC-0000-2885,"LP: SUBCUTANEOUS INJECTION, AMBULATORY CARE"
6533,AICC-0000-2886,"LP: SUBCUTANEOUS INJECTION, PEDIATRIC"
6534,AICC-0000-2887,"LP: SUBCUTANEOUS INJECTION, PEDIATRIC, AMBULATORY CARE"
6535,AICC-0000-2888,"LP: SUBCUTANEOUS INSULIN INFUSION, CONTINUOUS"
6536,AICC-0000-2889,"LP: SUBDERMAL DRUG IMPLANT INSERTION, ASSISTING"
6537,AICC-0000-2890,"LP: SUBUNGUAL HEMATOMA EVACUATION (ADVANCED PRACTICE), AMBULATORY CARE"
6538,AICC-0000-2891,LP: SUICIDE PRECAUTIONS
6539,AICC-0000-2892,"LP: SUICIDE PREVENTION, PEDIATRIC"
6540,AICC-0000-2893,"LP: SUICIDE RISK ASSESSMENT, AMBULATORY CARE"
6541,AICC-0000-2894,"LP: SUPERIOR VENA CAVA SYNDROME, EMERGENCY PATIENT CARE, ONCOLOGY"
6542,AICC-0000-2895,LP: SUPPLEMENTAL BED EQUIPMENT USE
6543,AICC-0000-2896,LP: SUPPLEMENTAL NURSING SYSTEM USE
6544,AICC-0000-2897,"LP: SUPPORTIVE AND PROTECTIVE DEVICES, LOWER EXTREMITY, PEDIATRIC"
6545,AICC-0000-2898,"LP: SUPPORTIVE AND PROTECTIVE DEVICES, LOWER EXTREMITY, PHYSICAL THERAPY"
6546,AICC-0000-2899,"LP: SUPPORTIVE AND PROTECTIVE DEVICES, SPINE, PHYSICAL THERAPY"
6547,AICC-0000-29,"LP: AUTOMATED EXTERNAL DEFIBRILLATION, HOME CARE"
6548,AICC-0000-2900,"LP: SUPPORTIVE AND PROTECTIVE DEVICES, UPPER EXTREMITY, PHYSICAL THERAPY"
6549,AICC-0000-2901,"LP: SUPRAPUBIC ASPIRATION AND CATHETER INSERTION, ASSISTING, PEDIATRIC"
6550,AICC-0000-2902,LP: SUPRAPUBIC CATHETER CARE
6551,AICC-0000-2903,"LP: SUPRAPUBIC CATHETER CARE, PEDIATRIC"
6552,AICC-0000-2904,LP: SUPRAPUBIC CATHETER REPLACEMENT
6553,AICC-0000-2905,"LP: SUPRAPUBIC CATHETER REPLACEMENT, PEDIATRIC"
6554,AICC-0000-2906,"LP: SURFACTANT REPLACEMENT THERAPY, NEONATAL, RESPIRATORY THERAPY"
6555,AICC-0000-2907,LP: SURGICAL ASEPSIS: HAND SCRUB
6556,AICC-0000-2908,LP: SURGICAL ASEPSIS: MAINTAINING A STERILE FIELD
6557,AICC-0000-2909,LP: SURGICAL ASEPSIS: SURGICAL ATTIRE
6558,AICC-0000-2910,"LP: SURGICAL ATTIRE, DONNING"
6559,AICC-0000-2911,"LP: SURGICAL HAND SCRUB, NEONATAL"
6560,AICC-0000-2912,"LP: SURGICAL SCRUB, OR"
6561,AICC-0000-2913,"LP: SURGICAL SITE VERIFICATION, PREOPERATIVE"
6562,AICC-0000-2914,LP: SURGICAL WOUND DRESSING APPLICATION
6563,AICC-0000-2915,LP: SURGICAL WOUND WITH A DRAIN DRESSING APPLICATION
6564,AICC-0000-2916,"LP: SURGICAL WOUND WITH A DRAIN DRESSING APPLICATION, PEDIATRIC"
6565,AICC-0000-2917,"LP: SUSPECTED ABUSE IN A PATIENT WITH A DISABILITY, RECOGNIZING AND REPORTING, AMBULATORY CARE"
6566,AICC-0000-2918,"LP: SUSPECTED ADULT ABUSE, RECOGNIZING AND REPORTING, AMBULATORY CARE"
6567,AICC-0000-2919,LP: SUSPECTED CHILD ABUSE ASSESSMENT
6568,AICC-0000-2920,"LP: SUSPECTED CHILD ABUSE, RECOGNIZING AND REPORTING, AMBULATORY CARE"
6569,AICC-0000-2921,LP: SUSPECTED DOMESTIC ABUSE ASSESSMENT
6570,AICC-0000-2922,LP: SUSPECTED ELDER ABUSE ASSESSMENT
6571,AICC-0000-2923,"LP: SUSPECTED ELDER ABUSE, RECOGNIZING AND REPORTING, AMBULATORY CARE"
6572,AICC-0000-2924,"LP: SUSPECTED HUMAN TRAFFICKING, RECOGNIZING AND REPORTING, AMBULATORY CARE"
6573,AICC-0000-2925,"LP: SUSPECTED RESIDENT ABUSE ASSESSMENT, LONG-TERM CARE"
6574,AICC-0000-2926,LP: SWALLOWING ASSESSMENT
6575,AICC-0000-2927,"LP: SYNDROME OF INAPPROPRIATE ANTIDIURETIC HORMONE SECRETION, EMERGENCY PATIENT CARE, ONCOLOGY"
6576,AICC-0000-2928,LP: T-BINDER APPLICATION
6577,AICC-0000-2929,LP: TARDIVE DYSKINESIA ASSESSMENT
6578,AICC-0000-2930,LP: TARGETED TEMPERATURE MANAGEMENT
6579,AICC-0000-2931,LP: TARGETED THERAPY ADMINISTRATION
6580,AICC-0000-2932,LP: TEMPERATURE ASSESSMENT USING AN ESOPHAGEAL PROBE
6581,AICC-0000-2933,LP: TEMPERATURE MEASUREMENT
6582,AICC-0000-2934,"LP: TEMPERATURE MEASUREMENT, AMBULATORY CARE"
6583,AICC-0000-2935,"LP: TEMPERATURE MEASUREMENT, LONG-TERM CARE"
6584,AICC-0000-2936,"LP: TEMPERATURE MEASUREMENT, PEDIATRIC, AMBULATORY CARE"
6585,AICC-0000-2937,LP: TEMPORAL ARTERY TEMPERATURE MEASUREMENT
6586,AICC-0000-2938,"LP: TEMPORAL ARTERY TEMPERATURE MEASUREMENT, PEDIATRIC"
6587,AICC-0000-2939,LP: TEPID SPONGE BATH FOR TEMPERATURE REDUCTION
6588,AICC-0000-2940,LP: THERAPEUTIC BATH
6589,AICC-0000-2941,"LP: THERAPEUTIC STRENGTHENING EXERCISES, PHYSICAL THERAPY"
6590,AICC-0000-2942,"LP: THERAPEUTIC TOUCH, NEONATAL"
6591,AICC-0000-2943,LP: THERMOREGULATION AFTER DELIVERY
6592,AICC-0000-2944,"LP: THERMOREGULATION DURING TRANSITION TO AN OPEN CRIB, NEONATAL"
6593,AICC-0000-2945,LP: THERMOREGULATION IN THE NEONATAL INTENSIVE CARE UNIT
6594,AICC-0000-2946,LP: THERMOREGULATION IN THE NURSERY
6595,AICC-0000-2947,LP: THORACENTESIS (ADVANCED PRACTICE)
6596,AICC-0000-2948,"LP: THORACENTESIS, ASSISTING"
6597,AICC-0000-2949,LP: THORACIC ELECTRICAL BIOIMPEDANCE MONITORING
6598,AICC-0000-2950,"LP: THORACIC GAS VOLUME MEASUREMENT, HELIUM DILUTION, RESPIRATORY THERAPY"
6599,AICC-0000-2951,"LP: THORACIC GAS VOLUME MEASUREMENT, NITROGEN, RESPIRATORY THERAPY"
6600,AICC-0000-2952,LP: THROAT SPECIMEN COLLECTION
6601,AICC-0000-2953,LP: THROMBOCYTOPENIA MANAGEMENT
6602,AICC-0000-2954,"LP: THROMBOCYTOPENIA MANAGEMENT, ONCOLOGY"
6603,AICC-0000-2955,LP: TICK REMOVAL
6604,AICC-0000-2956,LP: TILT TABLE THERAPY
6605,AICC-0000-2957,LP: TIME-OUT
6606,AICC-0000-2958,LP: TOCOLYTIC THERAPY
6607,AICC-0000-2959,LP: TOE NAIL REMOVAL (ADVANCED PRACTICE)
6608,AICC-0000-2960,"LP: TONOMETRY, ASSISTING"
6609,AICC-0000-2961,LP: TOPICAL SKIN DRUG APPLICATION
6610,AICC-0000-2962,"LP: TOPICAL SKIN DRUG APPLICATION, PEDIATRIC"
6611,AICC-0000-2963,LP: TRACHEAL CUFF PRESSURE MEASUREMENT
6612,AICC-0000-2964,"LP: TRACHEAL SUCTIONING, INTUBATED PATIENT"
6613,AICC-0000-2965,"LP: TRACHEAL SUCTIONING, INTUBATED PATIENT, PEDIATRIC"
6614,AICC-0000-2966,LP: TRACHEOSTOMY AND VENTILATOR SPEAKING VALVE USE
6615,AICC-0000-2967,LP: TRACHEOSTOMY CUFF INFLATION AND DEFLATION
6616,AICC-0000-2968,"LP: TRACHEOSTOMY DISCONTINUATION AND DECANNULATION, RESPIRATORY THERAPY"
6617,AICC-0000-2969,"LP: TRACHEOSTOMY EVACUATION TUBE USE, RESPIRATORY THERAPY"
6618,AICC-0000-2970,"LP: TRACHEOSTOMY PATIENT ASSESSMENT, RESPIRATORY THERAPY"
6619,AICC-0000-2971,LP: TRACHEOSTOMY SUCTIONING
6620,AICC-0000-2972,"LP: TRACHEOSTOMY SUCTIONING, PEDIATRIC"
6621,AICC-0000-2973,LP: TRACHEOSTOMY TIES CHANGE
6622,AICC-0000-2974,"LP: TRACHEOSTOMY TIES CHANGE, PEDIATRIC"
6623,AICC-0000-2975,LP: TRACHEOSTOMY TUBE CANNULA AND STOMA CARE
6624,AICC-0000-2976,LP: TRACHEOSTOMY TUBE CHANGE
6625,AICC-0000-2977,"LP: TRACHEOSTOMY TUBE CHANGE, PEDIATRIC"
6626,AICC-0000-2978,"LP: TRACHEOSTOMY TUBE CHANGE, RESPIRATORY THERAPY"
6627,AICC-0000-2979,"LP: TRACHEOSTOMY TUBE INNER CANNULA CLEANING, PEDIATRIC"
6628,AICC-0000-2980,"LP: TRACHEOSTOMY TUBE OUTER CANNULA AND STOMA CLEANING, PEDIATRIC"
6629,AICC-0000-2981,LP: TRACHEOSTOMY TUBE REPLACEMENT (ADVANCED PRACTICE)
6630,AICC-0000-2982,"LP: TRACHEOTOMY, ASSISTING"
6631,AICC-0000-2983,"LP: TRACHEOTOMY, PERCUTANEOUS (ADVANCED PRACTICE)"
6632,AICC-0000-2984,"LP: TRACTION FRAME PREPARATION, CLAW-TYPE FRAME"
6633,AICC-0000-2985,"LP: TRACTION FRAME PREPARATION, IV-TYPE BALKAN FRAME"
6634,AICC-0000-2986,"LP: TRACTION FRAME PREPARATION, IV-TYPE BASIC FRAME"
6635,AICC-0000-2987,"LP: TRACTION, CARE OF PATIENT"
6636,AICC-0000-2988,"LP: TRACTION, MANUAL, PHYSICAL THERAPY"
6637,AICC-0000-2989,"LP: TRACTION, MECHANICAL, PHYSICAL THERAPY"
6638,AICC-0000-2990,"LP: TRAFFIC PATTERNS, PERIOPERATIVE AREA"
6639,AICC-0000-2991,LP: TRANSCRANIAL DOPPLER MONITORING
6640,AICC-0000-2992,"LP: TRANSCUTANEOUS BILIRUBIN MEASUREMENT, NEONATAL"
6641,AICC-0000-2993,"LP: TRANSCUTANEOUS BLOOD GAS MONITORING, PEDIATRIC"
6642,AICC-0000-2994,LP: TRANSCUTANEOUS ELECTRICAL NERVE STIMULATION APPLICATION AND USE
6643,AICC-0000-2995,LP: TRANSCUTANEOUS ELECTRICAL NERVE STIMULATION REMOVAL
6644,AICC-0000-2996,LP: TRANSCUTANEOUS PACING
6645,AICC-0000-2997,"LP: TRANSCUTANEOUS PACING, PEDIATRIC"
6646,AICC-0000-2998,LP: TRANSDERMAL OINTMENT APPLICATION
6647,AICC-0000-2999,LP: TRANSDERMAL PATCH APPLICATION
6648,AICC-0000-30,"LP: BILEVEL POSITIVE AIRWAY PRESSURE (BPAP) USE, HOME CARE"
6649,AICC-0000-3000,LP: TRANSDUCER SYSTEM SETUP
6650,AICC-0000-3001,"LP: TRANSESOPHAGEAL ECHOCARDIOGRAPHY, ASSISTING"
6651,AICC-0000-3002,"LP: TRANSESOPHAGEAL PACING, ASSISTING, PEDIATRIC"
6652,AICC-0000-3003,LP: TRANSFER FROM BED TO WHEELCHAIR
6653,AICC-0000-3004,LP: TRANSFER FROM GENERAL MEDICAL UNIT TO PSYCHIATRIC UNIT
6654,AICC-0000-3005,LP: TRANSFER TO ACUTE CARE FACILITY
6655,AICC-0000-3006,"LP: TRANSFER TO AN ACUTE CARE FACILITY, AMBULATORY CARE"
6656,AICC-0000-3007,"LP: TRANSFER TO ANOTHER FACILITY, NEONATAL"
6657,AICC-0000-3008,"LP: TRANSFER TO ANOTHER FACILITY, PEDIATRIC"
6658,AICC-0000-3009,"LP: TRANSFER TO ANOTHER ROOM, PEDIATRIC"
6659,AICC-0000-3010,"LP: TRANSFER TO ANOTHER UNIT, PEDIATRIC"
6660,AICC-0000-3011,LP: TRANSFER TO LONG-TERM CARE FACILITY
6661,AICC-0000-3012,"LP: TRANSFER TRAINING PROGRESSION, PHYSICAL THERAPY"
6662,AICC-0000-3013,LP: TRANSFER WITH A HYDRAULIC LIFT
6663,AICC-0000-3014,"LP: TRANSFER WITH A MECHANICAL LIFT, LONG-TERM CARE"
6664,AICC-0000-3015,LP: TRANSFER WITH A SLIDING BOARD
6665,AICC-0000-3016,LP: TRANSFER WITH AN AIR-ASSISTED TRANSFER DEVICE
6666,AICC-0000-3017,LP: TRANSFER WITHIN A FACILITY
6667,AICC-0000-3018,LP: TRANSFERRING TO AND FROM THE OR TABLE
6668,AICC-0000-3019,LP: TRANSFERRING TO AND FROM THE PROCEDURE TABLE
6669,AICC-0000-3020,LP: TRANSLINGUAL DRUG ADMINISTRATION
6670,AICC-0000-3021,LP: TRANSPARENT DRESSING APPLICATION
6671,AICC-0000-3022,"LP: TRANSPORT WITHIN THE FACILITY, NEONATAL"
6672,AICC-0000-3023,"LP: TRANSTRACHEAL OXYGEN THERAPY, RESPIRATORY THERAPY"
6673,AICC-0000-3024,"LP: TRANSVAGINAL ULTRASOUND, ASSISTING"
6674,AICC-0000-3025,LP: TRANSVENOUS PACEMAKER INSERTION (ADVANCED PRACTICE)
6675,AICC-0000-3026,LP: TRANSVENOUS PACING
6676,AICC-0000-3027,"LP: TRANSVENOUS PACING, PEDIATRIC"
6677,AICC-0000-3028,LP: TRAUMATIC ABRASION WOUND CARE
6678,AICC-0000-3029,"LP: TRAUMATIC ABRASION WOUND CARE, AMBULATORY CARE"
6679,AICC-0000-3030,LP: TRAUMATIC AMPUTATION WOUND CARE
6680,AICC-0000-3031,"LP: TRAUMATIC BITE WOUND CARE, AMBULATORY CARE"
6681,AICC-0000-3032,LP: TRAUMATIC LACERATION WOUND CARE
6682,AICC-0000-3033,LP: TRAUMATIC PUNCTURE WOUND CARE
6683,AICC-0000-3034,"LP: TRAUMATIC PUNCTURE WOUND CARE, AMBULATORY CARE"
6684,AICC-0000-3035,"LP: TRAUMATIC SIMPLE LACERATION WOUND CARE, AMBULATORY CARE"
6685,AICC-0000-3036,"LP: TRIAGE, EMERGENCY DEPARTMENT"
6686,AICC-0000-3037,"LP: TUB BATH, INFANT"
6687,AICC-0000-3038,LP: TUB BATHS AND SHOWERS
6688,AICC-0000-3039,LP: TUBAL LIGATION POSTPROCEDURE CARE
6689,AICC-0000-3040,LP: TUBERCULIN SKIN TESTING
6690,AICC-0000-3041,"LP: TUBERCULIN SKIN TESTING, AMBULATORY CARE"
6691,AICC-0000-3042,"LP: TUMOR LYSIS SYNDROME, EMERGENCY PATIENT CARE, ONCOLOGY"
6692,AICC-0000-3043,"LP: TYMPANIC TEMPERATURE MEASUREMENT, PEDIATRIC"
6693,AICC-0000-3044,"LP: ULTRASOUND APPLICATION, THERAPEUTIC, PHYSICAL THERAPY"
6694,AICC-0000-3045,LP: ULTRAVIOLET LIGHT THERAPY
6695,AICC-0000-3046,"LP: UMBILICAL ARTERY CATHETER BLOOD WITHDRAWAL, NEONATE"
6696,AICC-0000-3047,LP: UMBILICAL CORD ARTERIAL BLOOD GAS SAMPLING
6697,AICC-0000-3048,LP: UMBILICAL VESSEL CATHETER INSERTION (ADVANCED PRACTICE)
6698,AICC-0000-3049,"LP: UMBILICAL VESSEL CATHETER INSERTION, ASSISTING, NEONATE"
6699,AICC-0000-3050,"LP: UMBILICAL VESSEL CATHETER MAINTENANCE, NEONATE"
6700,AICC-0000-3051,"LP: UMBILICAL VESSEL CATHETER REMOVAL, NEONATE"
6701,AICC-0000-3052,"LP: UNETHICAL PRACTICES, RECOGNIZING AND REPORTING"
6702,AICC-0000-3053,LP: UNNA BOOT APPLICATION
6703,AICC-0000-3054,"LP: UNSAFE PRACTICES, RECOGNIZING AND REPORTING"
6704,AICC-0000-3055,LP: URINARY DIVERSION CARE
6705,AICC-0000-3056,LP: URINE GLUCOSE AND KETONE TESTS
6706,AICC-0000-3057,LP: URINE PH MEASUREMENT
6707,AICC-0000-3058,LP: URINE SPECIFIC GRAVITY MEASUREMENT
6708,AICC-0000-3059,"LP: URINE SPECIMEN COLLECTION FOR CULTURE AND SENSITIVITY, PEDIATRIC FEMALE"
