nl_course_id,docebo_id,docebo_code,Test_ID,Ques_ID,sequence,question_text,QuesAns_ID,answer_sequence,answer_text,correct
10986,1997,Questions-0000-122,n5929,n28317,3,"This claim is missing the principal diagnosis code as indicated on the edit below:  With this edit, the biller will:",n86009,3,d. The biller will bill the claim via One Content,0
10986,1997,Questions-0000-122,n5929,n28318,0,"If the Doctor's NPI is missing in SSI and there is no place to be found, the biller will:",n86010,0,a. Bypass the edit and bill the claim,0
10986,1997,Questions-0000-122,n5929,n28318,1,"If the Doctor's NPI is missing in SSI and there is no place to be found, the biller will:",n86011,1,b. Send the account to Coding to get the NPI,0
10986,1997,Questions-0000-122,n5929,n28318,2,"If the Doctor's NPI is missing in SSI and there is no place to be found, the biller will:",n86012,2,c. Place the claim on HOLD in SSII and someone internally will get the NPI,1
10986,1997,Questions-0000-122,n5929,n28319,0,"In order to bill Medicaid Secondary, there has to be a deductible or coinsurance.",n86013,0,TRUE,1
10986,1997,Questions-0000-122,n5929,n28319,1,"In order to bill Medicaid Secondary, there has to be a deductible or coinsurance.",n86014,1,FALSE,0
10986,1997,Questions-0000-122,n5929,n28320,0,"In the Coding Worklist, what is the place to add a request to get an authorization for Traditional Medicaid accounts:",n86015,0,a. ESA,0
10986,1997,Questions-0000-122,n5929,n28320,1,"In the Coding Worklist, what is the place to add a request to get an authorization for Traditional Medicaid accounts:",n86016,1,b. PENDING,0
10986,1997,Questions-0000-122,n5929,n28320,2,"In the Coding Worklist, what is the place to add a request to get an authorization for Traditional Medicaid accounts:",n86017,2,c. CCI,0
10986,1997,Questions-0000-122,n5929,n28320,3,"In the Coding Worklist, what is the place to add a request to get an authorization for Traditional Medicaid accounts:",n86018,3,d. RADCERT,1
10986,1997,Questions-0000-122,n5929,n28321,0,What would be the correct theory in regards of CCI Conflicts?,n86019,0,a. CCI Conflict is a conflict between two Revenue Codes with different dates,0
10986,1997,Questions-0000-122,n5929,n28321,1,What would be the correct theory in regards of CCI Conflicts?,n86020,1,b. CCI Conflict is an issue between two HCPC codes performed the same day,1
10986,1997,Questions-0000-122,n5929,n28321,2,What would be the correct theory in regards of CCI Conflicts?,n86021,2,c. CCI conflict is a conflict between two diagnosis that must be worked by AUDIT,0
10986,1997,Questions-0000-122,n5929,n28322,0,The AUDIT report MUST be worked every day.,n86022,0,TRUE,1
10986,1997,Questions-0000-122,n5929,n28322,1,The AUDIT report MUST be worked every day.,n86023,1,FALSE,0
10986,1997,Questions-0000-122,n5929,n28323,0,How the AUDIT report gets distributed among the Medicaid Staff?,n86024,0,a. The AUDIT report is printed every day by the Manager,0
10986,1997,Questions-0000-122,n5929,n28323,1,How the AUDIT report gets distributed among the Medicaid Staff?,n86025,1,b. Via Email,1
10986,1997,Questions-0000-122,n5929,n28323,2,How the AUDIT report gets distributed among the Medicaid Staff?,n86026,2,c. A and B,0
10986,1997,Questions-0000-122,n5929,n28324,0,"If the biller needs to send a referral or a request to AUDIT, what is the SNC (Standard Note Code) used to accomplish this task?",n86027,0,a. SNC 25,0
10986,1997,Questions-0000-122,n5929,n28324,1,"If the biller needs to send a referral or a request to AUDIT, what is the SNC (Standard Note Code) used to accomplish this task?",n86028,1,b. SNC 200,0
10986,1997,Questions-0000-122,n5929,n28324,2,"If the biller needs to send a referral or a request to AUDIT, what is the SNC (Standard Note Code) used to accomplish this task?",n86029,2,c. SNC 1724,1
10986,1997,Questions-0000-122,n5929,n28325,0,72 hour overlaps are referred to :,n86030,0,a. The Coding Department,0
10986,1997,Questions-0000-122,n5929,n28325,1,72 hour overlaps are referred to :,n86031,1,b. The AUDIT department,1
10986,1997,Questions-0000-122,n5929,n28325,2,72 hour overlaps are referred to :,n86032,2,c. Management works them,0
10986,1997,Questions-0000-122,n5929,n28326,0,Once the AUDIT referral is worked by the Medicaid representative:,n86033,0,a. The referral MUST be closed using SNC 2452,1
10986,1997,Questions-0000-122,n5929,n28326,1,Once the AUDIT referral is worked by the Medicaid representative:,n86034,1,b. No action taken by the Medicaid Representative,0
10986,1997,Questions-0000-122,n5929,n28326,2,Once the AUDIT referral is worked by the Medicaid representative:,n86035,2,c. The referral MUST stay opened,0
10986,1997,Questions-0000-122,n5929,n28326,3,Once the AUDIT referral is worked by the Medicaid representative:,n142376,3,d. Ignore and move to the next Audit,0
10986,1997,Questions-0000-122,n5929,n28327,0,Medicaid and CMO uses the following SNC when they have to adjust a late charge,n86036,0,a. SNC 25,0
10986,1997,Questions-0000-122,n5929,n28327,1,Medicaid and CMO uses the following SNC when they have to adjust a late charge,n86037,1,b. SNC 582 or SNC 576,1
10986,1997,Questions-0000-122,n5929,n28327,2,Medicaid and CMO uses the following SNC when they have to adjust a late charge,n86038,2,c. SNC 1724,0
10986,1997,Questions-0000-122,n5929,n28328,0,Adjustments entered via the Adjustment Processor are adjusted real time,n86039,0,TRUE,0
10986,1997,Questions-0000-122,n5929,n28328,1,Adjustments entered via the Adjustment Processor are adjusted real time,n86040,1,FALSE,1
10986,1997,Questions-0000-122,n5929,n28329,0,ONE CONTENT is accessed via the Revenue Cycle Website,n86041,0,TRUE,1
10986,1997,Questions-0000-122,n5929,n28329,1,ONE CONTENT is accessed via the Revenue Cycle Website,n86042,1,FALSE,0
10986,1997,Questions-0000-122,n5929,n43932,0,All Inpatient CMO claims requires Authorization from the Payer.,n142377,0,TRUE,1
10986,1997,Questions-0000-122,n5929,n43932,1,All Inpatient CMO claims requires Authorization from the Payer.,n142378,1,FALSE,0
10986,1997,Questions-0000-122,n5929,n43933,0,"In SSI , what is Custom Field 1 use for?",n142379,0,To add the biller's initials,0
10986,1997,Questions-0000-122,n5929,n43933,1,"In SSI , what is Custom Field 1 use for?",n142380,1,"To describe the reason why the claim was placed on HOLD, PEND, AUDIT, MGMT",1
10986,1997,Questions-0000-122,n5929,n43933,2,"In SSI , what is Custom Field 1 use for?",n142381,2,To add a Payer,0
10986,1997,Questions-0000-122,n5929,n43933,3,"In SSI , what is Custom Field 1 use for?",n142382,3,To send the account to Audit,0
10986,1997,Questions-0000-122,n5929,n43934,0,The Medicaid CMO INPATIENT claims :,n142383,0,Have Room and Board charges and their type of bill is 11X,0
10986,1997,Questions-0000-122,n5929,n43934,1,The Medicaid CMO INPATIENT claims :,n142384,1,Should have NO dates on any charge,0
10986,1997,Questions-0000-122,n5929,n43934,2,The Medicaid CMO INPATIENT claims :,n142385,2,Authorization is obtained from the Payer's website,0
10986,1997,Questions-0000-122,n5929,n43934,3,The Medicaid CMO INPATIENT claims :,n142386,3,All of the above,1
10986,1997,Questions-0000-122,n5929,n43935,0,"When billing CMO's as Secondary Insurance, the biller must:",n142387,0,Make sure the Primary Remit Exist and have a copy of the Primary Remit Prior to Billing Secondary Insurance.,1
10986,1997,Questions-0000-122,n5929,n43935,1,"When billing CMO's as Secondary Insurance, the biller must:",n142388,1,Request Medical Records,0
10986,1997,Questions-0000-122,n5929,n43935,2,"When billing CMO's as Secondary Insurance, the biller must:",n142389,2,Adjust off the remaining of the Bill,0
10986,1997,Questions-0000-122,n5929,n43935,3,"When billing CMO's as Secondary Insurance, the biller must:",n142390,3,Send the Account to Audit,0
10986,1997,Questions-0000-122,n5929,n43937,0,The Coding Worklist is used:,n142393,0,To Print the Remits,0
10986,1997,Questions-0000-122,n5929,n43937,1,The Coding Worklist is used:,n142394,1,To Place Claims on HOLD,0
10986,1997,Questions-0000-122,n5929,n43937,2,The Coding Worklist is used:,n142395,2,To Add Referrals that Require Coding Review,1
10986,1997,Questions-0000-122,n5929,n43937,3,The Coding Worklist is used:,n142396,3,To Close the Account,0
10986,1997,Questions-0000-122,n5929,n43938,0,The correct Standard Note Code used to send an account to Audit is:,n142397,0,222 - Claim is on HOLD,0
10986,1997,Questions-0000-122,n5929,n43938,1,The correct Standard Note Code used to send an account to Audit is:,n142398,1,2452 - Completed Audit,0
10986,1997,Questions-0000-122,n5929,n43938,2,The correct Standard Note Code used to send an account to Audit is:,n142399,2,1724 - Referred to Audit from Billing,1
10986,1997,Questions-0000-122,n5929,n43938,3,The correct Standard Note Code used to send an account to Audit is:,n142400,3,1954 - Billing Review Completed,0
10986,1997,Questions-0000-122,n5929,n43939,0,"In SSI, to place a claim on Hold, go to:",n142401,0,Charges,0
10986,1997,Questions-0000-122,n5929,n43939,1,"In SSI, to place a claim on Hold, go to:",n142402,1,Remit,0
10986,1997,Questions-0000-122,n5929,n43939,2,"In SSI, to place a claim on Hold, go to:",n142403,2,Claim,1
10986,1997,Questions-0000-122,n5929,n43939,3,"In SSI, to place a claim on Hold, go to:",n142404,3,Forms,0
10986,1997,Questions-0000-122,n5929,n43940,0,"In OUTPATIENT Claims, Revenue Codes 302 & 305 gets changed to Revenue Code 300.",n142405,0,TRUE,1
10986,1997,Questions-0000-122,n5929,n43940,1,"In OUTPATIENT Claims, Revenue Codes 302 & 305 gets changed to Revenue Code 300.",n142406,1,FALSE,0
10986,1997,Questions-0000-122,n5929,n43941,0,Revenue Code 360 always change the Units to 1.,n142407,0,TRUE,1
10986,1997,Questions-0000-122,n5929,n43941,1,Revenue Code 360 always change the Units to 1.,n142408,1,FALSE,0
10986,1997,Questions-0000-122,n5929,n43942,0,Payspan is a remit tool where the Billers can view the Remits for Wellcare and Peach State?,n142409,0,TRUE,1
10986,1997,Questions-0000-122,n5929,n43942,1,Payspan is a remit tool where the Billers can view the Remits for Wellcare and Peach State?,n142410,1,FALSE,0
10986,1997,Questions-0000-122,n5929,n43943,0,The Timely Filing for CareSource on New Claims is 90 Days?,n142411,0,TRUE,0
10986,1997,Questions-0000-122,n5929,n43943,1,The Timely Filing for CareSource on New Claims is 90 Days?,n142412,1,FALSE,1
10986,1997,Questions-0000-122,n5929,n43944,0,EDIT # 171 - No Diagnosis on Claim. How would you work this Edit?,n142413,0,Diagnosis Code issues need to go to Coding via the Coding Worklist,0
10986,1997,Questions-0000-122,n5929,n43944,1,EDIT # 171 - No Diagnosis on Claim. How would you work this Edit?,n142414,1,"SSI, place the Claim on HOLD",0
10986,1997,Questions-0000-122,n5929,n43944,2,EDIT # 171 - No Diagnosis on Claim. How would you work this Edit?,n142415,2,The biller will add a request in the Coding Worklist under PENDING - Diagnosis,0
10986,1997,Questions-0000-122,n5929,n43944,3,EDIT # 171 - No Diagnosis on Claim. How would you work this Edit?,n142416,3,All of the Above,1
10986,1997,Questions-0000-122,n5929,n43945,0,If the Doctor's NPI is missing:,n142417,0,Bypass the edit and bill the claim without the NPI,0
10986,1997,Questions-0000-122,n5929,n43945,1,If the Doctor's NPI is missing:,n142418,1,Look for the NPI number in STAR and/or search in the NPI Registry,1
10986,1997,Questions-0000-122,n5929,n43945,2,If the Doctor's NPI is missing:,n142419,2,Skip the Edit and move to the Next Edit,0
10986,1997,Questions-0000-122,n5929,n43945,3,If the Doctor's NPI is missing:,n142420,3,Place the account on HOLD,0
10986,1997,Questions-0000-122,n5929,n43946,0,When there is issues with Two HCPCS Codes Procedures the biller will:,n142421,0,Send the account to PENDING,0
10986,1997,Questions-0000-122,n5929,n43946,1,When there is issues with Two HCPCS Codes Procedures the biller will:,n142422,1,Send the account to CCI,1
10986,1997,Questions-0000-122,n5929,n43946,2,When there is issues with Two HCPCS Codes Procedures the biller will:,n142423,2,Send the account to LMRP,0
10986,1997,Questions-0000-122,n5929,n43946,3,When there is issues with Two HCPCS Codes Procedures the biller will:,n142424,3,Send the account to RADCERT,0
10986,1997,Questions-0000-122,n5929,n43947,0,What Transaction Code is used to work Late Charges?,n142425,0,Code 582,1
10986,1997,Questions-0000-122,n5929,n43947,1,What Transaction Code is used to work Late Charges?,n142426,1,Code 81,0
10986,1997,Questions-0000-122,n5929,n43947,2,What Transaction Code is used to work Late Charges?,n142427,2,Code 1724,0
10986,1997,Questions-0000-122,n5929,n43947,3,What Transaction Code is used to work Late Charges?,n142428,3,Code 222,0
10986,1997,Questions-0000-122,n5929,n43948,0,The AUDIT report is worked once a month.,n142429,0,TRUE,0
10986,1997,Questions-0000-122,n5929,n43948,1,The AUDIT report is worked once a month.,n142430,1,FALSE,1
10986,1997,Questions-0000-122,n5929,n43949,0,The AUDIT report is distributed to the Medicaid Staff via email and/or Printed by the Manager.,n142431,0,TRUE,1
10986,1997,Questions-0000-122,n5929,n43949,1,The AUDIT report is distributed to the Medicaid Staff via email and/or Printed by the Manager.,n142432,1,FALSE,0
10986,1997,Questions-0000-122,n5929,n43950,0,What Standard Note Code is used when working the Late Charge Report?,n142433,0,Standard Note Code 25,0
10986,1997,Questions-0000-122,n5929,n43950,1,What Standard Note Code is used when working the Late Charge Report?,n142434,1,Standard Note Code 200,0
10986,1997,Questions-0000-122,n5929,n43950,2,What Standard Note Code is used when working the Late Charge Report?,n142435,2,Standard Note Code 1724,0
10986,1997,Questions-0000-122,n5929,n43950,3,What Standard Note Code is used when working the Late Charge Report?,n142436,3,Standard Note Code 82,1
10986,1997,Questions-0000-122,n5929,n43951,0,"The Timely Filing for Amerigroup, Peach State and Wellcare on New Claims is:",n142437,0,120 Days,0
10986,1997,Questions-0000-122,n5929,n43951,1,"The Timely Filing for Amerigroup, Peach State and Wellcare on New Claims is:",n142438,1,180 Days,1
10986,1997,Questions-0000-122,n5929,n43951,2,"The Timely Filing for Amerigroup, Peach State and Wellcare on New Claims is:",n142439,2,90 Days,0
10986,1997,Questions-0000-122,n5929,n43951,3,"The Timely Filing for Amerigroup, Peach State and Wellcare on New Claims is:",n142440,3,30 Days,0
10986,1997,Questions-0000-122,n5929,n43952,0,What is the Financial Class for Medicaid CMO?,n142441,0,WM,1
10986,1997,Questions-0000-122,n5929,n43952,1,What is the Financial Class for Medicaid CMO?,n142442,1,W2,0
10986,1997,Questions-0000-122,n5929,n43952,2,What is the Financial Class for Medicaid CMO?,n142443,2,W,0
10986,1997,Questions-0000-122,n5929,n43952,3,What is the Financial Class for Medicaid CMO?,n142444,3,W3,0
10986,1997,Questions-0000-122,n5929,n43953,0,"In ONE CONTENT the biller is able to verified the Patient's Insurance Information, Medical Records, UB04, and Workqueues?",n142445,0,TRUE,1
10986,1997,Questions-0000-122,n5929,n43953,1,"In ONE CONTENT the biller is able to verified the Patient's Insurance Information, Medical Records, UB04, and Workqueues?",n142446,1,FALSE,0
14467,1998,Questions-0000-123,n8917,n43182,0,What Operating Systems do you need to work Medicaid CMO Collection Accounts?,n139639,0,"SSI, STAR, Tool, and One Content",1
14467,1998,Questions-0000-123,n8917,n43182,1,What Operating Systems do you need to work Medicaid CMO Collection Accounts?,n139640,1,SSI and STAR,0
14467,1998,Questions-0000-123,n8917,n43182,2,What Operating Systems do you need to work Medicaid CMO Collection Accounts?,n139641,2,"SSI, Tool, and One Content",0
14467,1998,Questions-0000-123,n8917,n43182,3,What Operating Systems do you need to work Medicaid CMO Collection Accounts?,n139642,3,SSI and One Content,0
14467,1998,Questions-0000-123,n8917,n43183,0,When working the Account Trial Balance 'ATB' what Collection Environment should you choose?,n139643,0,Commercial,0
14467,1998,Questions-0000-123,n8917,n43183,1,When working the Account Trial Balance 'ATB' what Collection Environment should you choose?,n139644,1,Medicaid,1
14467,1998,Questions-0000-123,n8917,n43183,2,When working the Account Trial Balance 'ATB' what Collection Environment should you choose?,n139645,2,Medicare,0
14467,1998,Questions-0000-123,n8917,n43183,3,When working the Account Trial Balance 'ATB' what Collection Environment should you choose?,n139646,3,Denial Management,0
14467,1998,Questions-0000-123,n8917,n43184,0,In the ATB the collector is able to review the total number of accounts and dollar amount within the assigned Alpha Split.,n139647,0,TRUE,1
14467,1998,Questions-0000-123,n8917,n43184,1,In the ATB the collector is able to review the total number of accounts and dollar amount within the assigned Alpha Split.,n139648,1,FALSE,0
14467,1998,Questions-0000-123,n8917,n43185,0,What type of accounts does the Collector work in the ATB?,n139649,0,Low Dollar Accounts and Bad Debt Accounts,0
14467,1998,Questions-0000-123,n8917,n43185,1,What type of accounts does the Collector work in the ATB?,n139650,1,Greater than 30 days and High Dollar Accounts,1
14467,1998,Questions-0000-123,n8917,n43185,2,What type of accounts does the Collector work in the ATB?,n139651,2,Final Bill Accounts,0
14467,1998,Questions-0000-123,n8917,n43185,3,What type of accounts does the Collector work in the ATB?,n139652,3,Audit Accounts,0
14467,1998,Questions-0000-123,n8917,n43186,0,What is the purpose of working the ATB Daily?,n139653,0,Assign a new follow up date upon reviewing the each account.,0
14467,1998,Questions-0000-123,n8917,n43186,1,What is the purpose of working the ATB Daily?,n139654,1,Have better control of the High Dollar Account Inventory.,0
14467,1998,Questions-0000-123,n8917,n43186,2,What is the purpose of working the ATB Daily?,n139655,2,Maintain Inventory as High Dollar Accounts Hold Revenue.,0
14467,1998,Questions-0000-123,n8917,n43186,3,What is the purpose of working the ATB Daily?,n139656,3,All of the above,1
14467,1998,Questions-0000-123,n8917,n43187,0,"When requesting Medical Records, what status should be displayed in the ATB?",n139657,0,Pending Payer EOB.,0
14467,1998,Questions-0000-123,n8917,n43187,1,"When requesting Medical Records, what status should be displayed in the ATB?",n139658,1,Pending Patient Info.,0
14467,1998,Questions-0000-123,n8917,n43187,2,"When requesting Medical Records, what status should be displayed in the ATB?",n139659,2,Pending Medical Records.,1
14467,1998,Questions-0000-123,n8917,n43187,3,"When requesting Medical Records, what status should be displayed in the ATB?",n139660,3,Pending Final Bill.,0
14467,1998,Questions-0000-123,n8917,n43188,0,To Work the DRG Conversion the collector will:,n139661,0,Print a copy of the letter.,0
14467,1998,Questions-0000-123,n8917,n43188,1,To Work the DRG Conversion the collector will:,n139662,1,Scan the Letter to yourself.,0
14467,1998,Questions-0000-123,n8917,n43188,2,To Work the DRG Conversion the collector will:,n139663,2,E-mail HIS Coding.,0
14467,1998,Questions-0000-123,n8917,n43188,3,To Work the DRG Conversion the collector will:,n139664,3,All of the Above.,1
14467,1998,Questions-0000-123,n8917,n43189,0,The CMO Outlier Process for PeachState and Amerigroup is submitted via:,n139665,0,Fax.,0
14467,1998,Questions-0000-123,n8917,n43189,1,The CMO Outlier Process for PeachState and Amerigroup is submitted via:,n139666,1,E-mail.,0
14467,1998,Questions-0000-123,n8917,n43189,2,The CMO Outlier Process for PeachState and Amerigroup is submitted via:,n139667,2,Certified Mail.,1
14467,1998,Questions-0000-123,n8917,n43189,3,The CMO Outlier Process for PeachState and Amerigroup is submitted via:,n139668,3,UPS.,0
14467,1998,Questions-0000-123,n8917,n43190,0,The CMO Outlier Process for Wellcare is sent via FEDEX.,n139669,0,TRUE,1
14467,1998,Questions-0000-123,n8917,n43190,1,The CMO Outlier Process for Wellcare is sent via FEDEX.,n139670,1,FALSE,0
14467,1998,Questions-0000-123,n8917,n43191,0,What is the process to work CareSource 30 Days for Reconsideration no Exceptions?,n139671,0,Submit an E-mail to the Provider.,0
14467,1998,Questions-0000-123,n8917,n43191,1,What is the process to work CareSource 30 Days for Reconsideration no Exceptions?,n139672,1,"Check GAMMIS and CareSource Portal. If eligible on CareSource, but not GAMMIS, update information on CareSource Portal.",1
14467,1998,Questions-0000-123,n8917,n43191,2,What is the process to work CareSource 30 Days for Reconsideration no Exceptions?,n139673,2,"Nothing, it will work itself out.",0
14467,1998,Questions-0000-123,n8917,n43192,0,Which are the Workqueues accessed by the CMO Collectors?,n139674,0,PFS: BILL CMO CORR REFERRAL QUEUE,0
14467,1998,Questions-0000-123,n8917,n43192,1,Which are the Workqueues accessed by the CMO Collectors?,n139675,1,PFS: BILL CMO REFERRAL QUEUE,0
14467,1998,Questions-0000-123,n8917,n43192,2,Which are the Workqueues accessed by the CMO Collectors?,n139676,2,PFS: BILL BILLING LEAD QUEUE,0
14467,1998,Questions-0000-123,n8917,n43192,3,Which are the Workqueues accessed by the CMO Collectors?,n139677,3,PFS: BILL MCAID LEAD QUEUE,0
14467,1998,Questions-0000-123,n8917,n43192,4,Which are the Workqueues accessed by the CMO Collectors?,n139678,4,A & B,1
14467,1998,Questions-0000-123,n8917,n43193,0,When Re-Assigning accounts in One Content the Collector should:,n139679,0,Create and Assignment.,0
14467,1998,Questions-0000-123,n8917,n43193,1,When Re-Assigning accounts in One Content the Collector should:,n139680,1,Go to the Patient Tab.,0
14467,1998,Questions-0000-123,n8917,n43193,2,When Re-Assigning accounts in One Content the Collector should:,n139681,2,Select the account and click Process.,0
14467,1998,Questions-0000-123,n8917,n43193,3,When Re-Assigning accounts in One Content the Collector should:,n139682,3,"Go to the Task List, double-click to open the account and click REASSIGN.",1
14467,1998,Questions-0000-123,n8917,n43194,0,What is the purpose of the Account Research Request Form?,n139683,0,Research Missing Payment,0
14467,1998,Questions-0000-123,n8917,n43194,1,What is the purpose of the Account Research Request Form?,n139684,1,Offset Remits,0
14467,1998,Questions-0000-123,n8917,n43194,2,What is the purpose of the Account Research Request Form?,n139685,2,Transfer Bucket Balance,0
14467,1998,Questions-0000-123,n8917,n43194,3,What is the purpose of the Account Research Request Form?,n139686,3,All of the Above,1
14467,1998,Questions-0000-123,n8917,n43195,0,"With the Outpatient CMO Observation Policy, During the initial Billing Collectors are to review Revenue Code 762 for Observation Hours greater than 24.",n139687,0,TRUE,1
14467,1998,Questions-0000-123,n8917,n43195,1,"With the Outpatient CMO Observation Policy, During the initial Billing Collectors are to review Revenue Code 762 for Observation Hours greater than 24.",n139688,1,FALSE,0
14467,1998,Questions-0000-123,n8917,n43196,0,"If Observation Hours are greater than 24, the Collector needs to add what Standard Note Code?",n139689,0,25 'VALID CLAIM BILLED',0
14467,1998,Questions-0000-123,n8917,n43196,1,"If Observation Hours are greater than 24, the Collector needs to add what Standard Note Code?",n139690,1,1724 to AUDIT 'REFERRED TO AUDIT FROM BILLING',1
14467,1998,Questions-0000-123,n8917,n43196,2,"If Observation Hours are greater than 24, the Collector needs to add what Standard Note Code?",n139691,2,2452 'COMPLETED AUDIT',0
14467,1998,Questions-0000-123,n8917,n43196,3,"If Observation Hours are greater than 24, the Collector needs to add what Standard Note Code?",n139692,3,2605 'EDITOR HOLD (SSI)',0
14467,1998,Questions-0000-123,n8917,n43197,0,To calculate the Observation Hours divide the Room and Board minutes by 60 minutes for total Observation Hours.,n139693,0,TRUE,1
14467,1998,Questions-0000-123,n8917,n43197,1,To calculate the Observation Hours divide the Room and Board minutes by 60 minutes for total Observation Hours.,n139694,1,FALSE,0
14467,1998,Questions-0000-123,n8917,n43198,0,The Daily Production Volume Calculator Medicaid is completed once a week.,n139695,0,TRUE,0
14467,1998,Questions-0000-123,n8917,n43198,1,The Daily Production Volume Calculator Medicaid is completed once a week.,n139696,1,FALSE,1
14467,1998,Questions-0000-123,n8917,n43199,0,The Goal per Hour column anticipates the number of accounts a collector is supposed to work.,n139697,0,TRUE,1
14467,1998,Questions-0000-123,n8917,n43199,1,The Goal per Hour column anticipates the number of accounts a collector is supposed to work.,n139698,1,FALSE,0
14467,1998,Questions-0000-123,n8917,n43200,0,What does CCI stands for?,n139699,0,Coding Corrective Issue,0
14467,1998,Questions-0000-123,n8917,n43200,1,What does CCI stands for?,n139700,1,Correct Coding Initiative,1
14467,1998,Questions-0000-123,n8917,n43200,2,What does CCI stands for?,n139701,2,Correct Code Issue,0
14467,1998,Questions-0000-123,n8917,n43200,3,What does CCI stands for?,n139702,3,None of the above,0
14467,1998,Questions-0000-123,n8917,n43201,0,Local Medical review Policy is also known as LMRP.,n139703,0,TRUE,1
14467,1998,Questions-0000-123,n8917,n43201,1,Local Medical review Policy is also known as LMRP.,n139704,1,FALSE,0
14467,1998,Questions-0000-123,n8917,n43202,0,The Late Charge report is supposed to be worked once a week.,n139705,0,TRUE,0
14467,1998,Questions-0000-123,n8917,n43202,1,The Late Charge report is supposed to be worked once a week.,n139706,1,FALSE,1
14467,1998,Questions-0000-123,n8917,n43203,0,To Calculate the Goal Per Hours add the number obtained from the 'Goal Hours Total' plus the 'Total Hours Worked.,n139707,0,TRUE,1
14467,1998,Questions-0000-123,n8917,n43203,1,To Calculate the Goal Per Hours add the number obtained from the 'Goal Hours Total' plus the 'Total Hours Worked.,n139708,1,FALSE,0
14467,1998,Questions-0000-123,n8917,n43204,0,How many hours should the Collector work daily?,n139709,0,9,0
14467,1998,Questions-0000-123,n8917,n43204,1,How many hours should the Collector work daily?,n139710,1,7.5,1
14467,1998,Questions-0000-123,n8917,n43204,2,How many hours should the Collector work daily?,n139711,2,8,0
14467,1998,Questions-0000-123,n8917,n43204,3,How many hours should the Collector work daily?,n139712,3,7,0
14467,1998,Questions-0000-123,n8917,n43205,0,To Complete the Productivity Report the Collector should print the Summary of accounts worked from the ATB at the end of each Business Day.,n139713,0,TRUE,1
14467,1998,Questions-0000-123,n8917,n43205,1,To Complete the Productivity Report the Collector should print the Summary of accounts worked from the ATB at the end of each Business Day.,n139714,1,FALSE,0
14467,1998,Questions-0000-123,n8917,n43206,0,"One Content is used to create Assignment, Re-Assign Accounts, Complete Accounts and View Scanned Images.",n139715,0,TRUE,1
14467,1998,Questions-0000-123,n8917,n43206,1,"One Content is used to create Assignment, Re-Assign Accounts, Complete Accounts and View Scanned Images.",n139716,1,FALSE,0
14467,1998,Questions-0000-123,n8917,n43207,0,The ATB can be accessed through STAR.,n139717,0,TRUE,0
14467,1998,Questions-0000-123,n8917,n43207,1,The ATB can be accessed through STAR.,n139718,1,FALSE,1
14467,1998,Questions-0000-123,n8917,n43208,0,"In Account Revision, changes can be made to the account, but not in Account Inquiry.",n139719,0,TRUE,1
14467,1998,Questions-0000-123,n8917,n43208,1,"In Account Revision, changes can be made to the account, but not in Account Inquiry.",n139720,1,FALSE,0
14467,1998,Questions-0000-123,n8917,n43209,0,The Collector is supposed to create 5 Batches in the Adjustment Processor.,n139721,0,TRUE,1
14467,1998,Questions-0000-123,n8917,n43209,1,The Collector is supposed to create 5 Batches in the Adjustment Processor.,n139722,1,FALSE,0
14467,1998,Questions-0000-123,n8917,n43210,0,What is the Dollar Amount for the 5 Batches the Collector should create in the Adjustment Processor?,n139723,0,"$0 - $499, $500 - $999, $1000 - $2999, $3000 - $4999 and > $5K",1
14467,1998,Questions-0000-123,n8917,n43210,1,What is the Dollar Amount for the 5 Batches the Collector should create in the Adjustment Processor?,n139724,1,"$1- $5,999, $6K - $10K, and $11K and up",0
14467,1998,Questions-0000-123,n8917,n43210,2,What is the Dollar Amount for the 5 Batches the Collector should create in the Adjustment Processor?,n139725,2,"$1 - $6,999, $7K - $10K, and $11K and up",0
14467,1998,Questions-0000-123,n8917,n43210,3,What is the Dollar Amount for the 5 Batches the Collector should create in the Adjustment Processor?,n139726,3,"$1 - 10K, $11K - $15K, and $16 and up",0
14467,1998,Questions-0000-123,n8917,n43211,0,Did you review the entire Medicaid CMO Collections Reference Guide?,n139727,0,TRUE,1
14467,1998,Questions-0000-123,n8917,n43211,1,Did you review the entire Medicaid CMO Collections Reference Guide?,n139728,1,FALSE,0
14488,1999,Questions-0000-124,n8931,n43368,0,What operating systems do you use to work as a Biller?,n140285,0,"SSI, STAR Navigator, The Tool, and One Content",1
14488,1999,Questions-0000-124,n8931,n43368,1,What operating systems do you use to work as a Biller?,n140286,1,SSI and STAR,0
14488,1999,Questions-0000-124,n8931,n43368,2,What operating systems do you use to work as a Biller?,n140287,2,The Tool and SSI,0
14488,1999,Questions-0000-124,n8931,n43368,3,What operating systems do you use to work as a Biller?,n140288,3,One Content and STAR,0
14488,1999,Questions-0000-124,n8931,n43369,0,The Web portal to review Medicaid Claims is known as GAMMIS.,n140289,0,TRUE,1
14488,1999,Questions-0000-124,n8931,n43369,1,The Web portal to review Medicaid Claims is known as GAMMIS.,n140290,1,FALSE,0
14488,1999,Questions-0000-124,n8931,n43370,0,The Source of Payer Code specific to Medicaid Billing is:,n140291,0,C,0
14488,1999,Questions-0000-124,n8931,n43370,1,The Source of Payer Code specific to Medicaid Billing is:,n140292,1,B,0
